Name,heuristic_avg_score,semantic_score,stylistic_score,similarity_score_1_10,input_file_a,input_file_b,source,target
microsoft_Phi-4-multimodal-instruct_vs_Qwen_Qwen2.5-VL-7B-Instruct,0.8826999999999998,3.374749498997996,2.623246492985972,6.924849699398798,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-VL-7B-Instruct.csv,microsoft_Phi-4-multimodal-instruct,Qwen_Qwen2.5-VL-7B-Instruct
OpenGVLab_InternVL3-8B_vs_microsoft_Phi-4-mini-instruct,0.8821999999999999,3.501002004008016,2.811623246492986,7.316633266533066,disguising/model-responses/base_500/OpenGVLab_InternVL3-8B.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,OpenGVLab_InternVL3-8B,microsoft_Phi-4-mini-instruct
microsoft_Phi-4-mini-instruct_vs_OpenGVLab_InternVL3-8B,0.8821999999999999,3.482,2.71,7.382765531062124,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,disguising/model-responses/base_500/OpenGVLab_InternVL3-8B.csv,microsoft_Phi-4-mini-instruct,OpenGVLab_InternVL3-8B
Qwen_Qwen2.5-Coder-7B-Instruct_vs_Qwen_Qwen2.5-1.5B-Instruct,0.8805,3.1442885771543088,2.535070140280561,6.376506024096385,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,Qwen_Qwen2.5-Coder-7B-Instruct,Qwen_Qwen2.5-1.5B-Instruct
Qwen_Qwen2.5-1.5B-Instruct_vs_Qwen_Qwen2.5-Coder-7B-Instruct,0.8805,3.206827309236948,2.5923694779116464,6.5030060120240485,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,Qwen_Qwen2.5-1.5B-Instruct,Qwen_Qwen2.5-Coder-7B-Instruct
gpt-3.5_vs_mistralai_Mistral-7B-Instruct-v0.3,0.8798,3.267,2.502,6.853,disguising/model-responses/base_500/gpt-3.5.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,gpt-3.5,mistralai_Mistral-7B-Instruct-v0.3
mistralai_Mistral-7B-Instruct-v0.3_vs_gpt-3.5,0.8798,3.361,2.727,6.864729458917836,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,disguising/model-responses/base_500/gpt-3.5.csv,mistralai_Mistral-7B-Instruct-v0.3,gpt-3.5
microsoft_Phi-4-multimodal-instruct_vs_OpenGVLab_InternVL3-8B,0.8789999999999999,3.431,2.723,7.209418837675351,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/OpenGVLab_InternVL3-8B.csv,microsoft_Phi-4-multimodal-instruct,OpenGVLab_InternVL3-8B
OpenGVLab_InternVL3-8B_vs_microsoft_Phi-4-multimodal-instruct,0.8789999999999999,3.401606425702812,2.7028112449799195,7.238955823293173,disguising/model-responses/base_500/OpenGVLab_InternVL3-8B.csv,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,OpenGVLab_InternVL3-8B,microsoft_Phi-4-multimodal-instruct
Qwen_Qwen2.5-Coder-7B-Instruct_vs_mistralai_Mistral-7B-Instruct-v0.1,0.8789000000000001,3.0210420841683367,2.45691382765531,5.931,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,Qwen_Qwen2.5-Coder-7B-Instruct,mistralai_Mistral-7B-Instruct-v0.1
mistralai_Mistral-7B-Instruct-v0.1_vs_Qwen_Qwen2.5-Coder-7B-Instruct,0.8789000000000001,3.105,2.425,6.112,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,mistralai_Mistral-7B-Instruct-v0.1,Qwen_Qwen2.5-Coder-7B-Instruct
Qwen_Qwen2.5-1.5B-Instruct_vs_gpt-3.5,0.8781000000000001,3.1285140562248994,2.5060240963855422,6.338677354709419,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,disguising/model-responses/base_500/gpt-3.5.csv,Qwen_Qwen2.5-1.5B-Instruct,gpt-3.5
gpt-3.5_vs_Qwen_Qwen2.5-1.5B-Instruct,0.8781000000000001,3.006012024048096,2.3667334669338675,5.833,disguising/model-responses/base_500/gpt-3.5.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,gpt-3.5,Qwen_Qwen2.5-1.5B-Instruct
mistralai_Mistral-7B-Instruct-v0.3_vs_mistralai_Mistral-7B-Instruct-v0.1,0.8764999999999998,3.188,2.532,6.234,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,mistralai_Mistral-7B-Instruct-v0.3,mistralai_Mistral-7B-Instruct-v0.1
mistralai_Mistral-7B-Instruct-v0.1_vs_mistralai_Mistral-7B-Instruct-v0.3,0.8764999999999998,3.223,2.459,6.586,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,mistralai_Mistral-7B-Instruct-v0.1,mistralai_Mistral-7B-Instruct-v0.3
microsoft_Phi-4-multimodal-instruct_vs_microsoft_Phi-3.5-mini-instruct,0.8747999999999999,3.463927855711423,2.6743486973947896,7.268,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,microsoft_Phi-4-multimodal-instruct,microsoft_Phi-3.5-mini-instruct
microsoft_Phi-3.5-mini-instruct_vs_microsoft_Phi-4-multimodal-instruct,0.8747999999999999,3.496993987975952,2.81563126252505,7.302605210420841,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,microsoft_Phi-3.5-mini-instruct,microsoft_Phi-4-multimodal-instruct
microsoft_Phi-4-mini-instruct_vs_microsoft_Phi-3.5-mini-instruct,0.8718,3.423,2.665,7.219,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,microsoft_Phi-4-mini-instruct,microsoft_Phi-3.5-mini-instruct
microsoft_Phi-3.5-mini-instruct_vs_microsoft_Phi-4-mini-instruct,0.8718,3.415831663326653,2.7945891783567136,7.222334004024145,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,microsoft_Phi-3.5-mini-instruct,microsoft_Phi-4-mini-instruct
Qwen_Qwen3-4B_vs_microsoft_Phi-4-mini-reasoning,0.8715942028985507,3.689149560117302,3.058651026392962,7.971014492753623,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,Qwen_Qwen3-4B,microsoft_Phi-4-mini-reasoning
microsoft_Phi-4-mini-reasoning_vs_Qwen_Qwen3-4B,0.8715942028985507,3.630434782608696,3.040579710144927,7.51304347826087,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,microsoft_Phi-4-mini-reasoning,Qwen_Qwen3-4B
meta-llama_Llama-3.1-8B-Instruct_vs_gpt-4o,0.8709,3.47,2.704,7.364729458917836,disguising/model-responses/base_500/meta-llama_Llama-3.1-8B-Instruct.csv,disguising/model-responses/base_500/gpt-4o.csv,meta-llama_Llama-3.1-8B-Instruct,gpt-4o
gpt-4o_vs_meta-llama_Llama-3.1-8B-Instruct,0.8709,3.492,2.658,7.230923694779117,disguising/model-responses/base_500/gpt-4o.csv,disguising/model-responses/base_500/meta-llama_Llama-3.1-8B-Instruct.csv,gpt-4o,meta-llama_Llama-3.1-8B-Instruct
Qwen_Qwen2.5-1.5B-Instruct_vs_mistralai_Mistral-7B-Instruct-v0.1,0.8708,3.003,2.387,5.747,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,Qwen_Qwen2.5-1.5B-Instruct,mistralai_Mistral-7B-Instruct-v0.1
mistralai_Mistral-7B-Instruct-v0.1_vs_Qwen_Qwen2.5-1.5B-Instruct,0.8708,2.8897795591182365,2.3046092184368736,5.702404809619239,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,mistralai_Mistral-7B-Instruct-v0.1,Qwen_Qwen2.5-1.5B-Instruct
gpt-4o_vs_microsoft_Phi-3.5-mini-instruct,0.8692,3.413,2.669,7.277,disguising/model-responses/base_500/gpt-4o.csv,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,gpt-4o,microsoft_Phi-3.5-mini-instruct
microsoft_Phi-3.5-mini-instruct_vs_gpt-4o,0.8692,3.543,2.855,7.454,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,disguising/model-responses/base_500/gpt-4o.csv,microsoft_Phi-3.5-mini-instruct,gpt-4o
mistralai_Mistral-7B-Instruct-v0.3_vs_Qwen_Qwen2.5-Coder-7B-Instruct,0.8682000000000001,3.156,2.5,6.23,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,mistralai_Mistral-7B-Instruct-v0.3,Qwen_Qwen2.5-Coder-7B-Instruct
Qwen_Qwen2.5-Coder-7B-Instruct_vs_mistralai_Mistral-7B-Instruct-v0.3,0.8682000000000001,3.124248496993988,2.3887775551102206,6.3,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,Qwen_Qwen2.5-Coder-7B-Instruct,mistralai_Mistral-7B-Instruct-v0.3
mistralai_Mistral-7B-Instruct-v0.3_vs_microsoft_Phi-4-multimodal-instruct,0.8680000000000001,3.3704819277108435,2.6495983935742973,6.890562248995984,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,mistralai_Mistral-7B-Instruct-v0.3,microsoft_Phi-4-multimodal-instruct
microsoft_Phi-4-multimodal-instruct_vs_mistralai_Mistral-7B-Instruct-v0.3,0.8680000000000001,3.3046092184368736,2.609218436873748,6.782,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,microsoft_Phi-4-multimodal-instruct,mistralai_Mistral-7B-Instruct-v0.3
microsoft_Phi-4-mini-reasoning_vs_Qwen_Qwen3-1.7B,0.866711590296496,3.5431266846361185,2.973045822102426,7.168463611859838,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,microsoft_Phi-4-mini-reasoning,Qwen_Qwen3-1.7B
Qwen_Qwen3-1.7B_vs_microsoft_Phi-4-mini-reasoning,0.866711590296496,3.6648648648648647,3.0256756756756755,7.839622641509434,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,Qwen_Qwen3-1.7B,microsoft_Phi-4-mini-reasoning
microsoft_Phi-4-multimodal-instruct_vs_meta-llama_Llama-3.1-8B-Instruct,0.8667,3.329,2.515,6.789156626506024,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/meta-llama_Llama-3.1-8B-Instruct.csv,microsoft_Phi-4-multimodal-instruct,meta-llama_Llama-3.1-8B-Instruct
meta-llama_Llama-3.1-8B-Instruct_vs_microsoft_Phi-4-multimodal-instruct,0.8667,3.340681362725451,2.622244488977956,6.817635270541082,disguising/model-responses/base_500/meta-llama_Llama-3.1-8B-Instruct.csv,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,meta-llama_Llama-3.1-8B-Instruct,microsoft_Phi-4-multimodal-instruct
microsoft_Phi-4-mini-instruct_vs_mistralai_Mistral-7B-Instruct-v0.3,0.8656,3.3266533066132267,2.649298597194389,6.752,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,microsoft_Phi-4-mini-instruct,mistralai_Mistral-7B-Instruct-v0.3
mistralai_Mistral-7B-Instruct-v0.3_vs_microsoft_Phi-4-mini-instruct,0.8656,3.331,2.609,6.894578313253012,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,mistralai_Mistral-7B-Instruct-v0.3,microsoft_Phi-4-mini-instruct
OpenGVLab_InternVL3-8B_vs_meta-llama_Llama-3.1-8B-Instruct,0.8643000000000001,3.438,2.636,6.964859437751004,disguising/model-responses/base_500/OpenGVLab_InternVL3-8B.csv,disguising/model-responses/base_500/meta-llama_Llama-3.1-8B-Instruct.csv,OpenGVLab_InternVL3-8B,meta-llama_Llama-3.1-8B-Instruct
meta-llama_Llama-3.1-8B-Instruct_vs_OpenGVLab_InternVL3-8B,0.8643000000000001,3.412,2.63,7.086345381526105,disguising/model-responses/base_500/meta-llama_Llama-3.1-8B-Instruct.csv,disguising/model-responses/base_500/OpenGVLab_InternVL3-8B.csv,meta-llama_Llama-3.1-8B-Instruct,OpenGVLab_InternVL3-8B
meta-llama_Llama-3.2-3B-Instruct_vs_OpenGVLab_InternVL3-8B,0.8639999999999999,3.391,2.619,6.953907815631262,disguising/model-responses/base_500/meta-llama_Llama-3.2-3B-Instruct.csv,disguising/model-responses/base_500/OpenGVLab_InternVL3-8B.csv,meta-llama_Llama-3.2-3B-Instruct,OpenGVLab_InternVL3-8B
OpenGVLab_InternVL3-8B_vs_meta-llama_Llama-3.2-3B-Instruct,0.8639999999999999,3.3587174348697397,2.5891783567134268,6.805835010060362,disguising/model-responses/base_500/OpenGVLab_InternVL3-8B.csv,disguising/model-responses/base_500/meta-llama_Llama-3.2-3B-Instruct.csv,OpenGVLab_InternVL3-8B,meta-llama_Llama-3.2-3B-Instruct
Qwen_Qwen3-8B_vs_microsoft_Phi-4-mini-reasoning,0.8635854341736694,3.6558988764044944,3.0308988764044944,7.760504201680672,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,Qwen_Qwen3-8B,microsoft_Phi-4-mini-reasoning
microsoft_Phi-4-mini-reasoning_vs_Qwen_Qwen3-8B,0.8635854341736694,3.6242937853107344,3.0861581920903958,7.446629213483146,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,microsoft_Phi-4-mini-reasoning,Qwen_Qwen3-8B
mistralai_Mistral-7B-Instruct-v0.3_vs_microsoft_Phi-3.5-mini-instruct,0.8619999999999999,3.413,2.561,7.117,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,mistralai_Mistral-7B-Instruct-v0.3,microsoft_Phi-3.5-mini-instruct
microsoft_Phi-3.5-mini-instruct_vs_mistralai_Mistral-7B-Instruct-v0.3,0.8619999999999999,3.366,2.584,6.938,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,microsoft_Phi-3.5-mini-instruct,mistralai_Mistral-7B-Instruct-v0.3
meta-llama_Llama-3.1-8B-Instruct_vs_microsoft_Phi-4-mini-instruct,0.8619000000000001,3.308,2.583,6.866465863453815,disguising/model-responses/base_500/meta-llama_Llama-3.1-8B-Instruct.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,meta-llama_Llama-3.1-8B-Instruct,microsoft_Phi-4-mini-instruct
microsoft_Phi-4-mini-instruct_vs_meta-llama_Llama-3.1-8B-Instruct,0.8619000000000001,3.321,2.547,6.819277108433735,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,disguising/model-responses/base_500/meta-llama_Llama-3.1-8B-Instruct.csv,microsoft_Phi-4-mini-instruct,meta-llama_Llama-3.1-8B-Instruct
microsoft_Phi-4-mini-instruct_vs_meta-llama_Llama-3.2-3B-Instruct,0.8618,3.2867203219315897,2.471830985915493,6.629258517034068,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,disguising/model-responses/base_500/meta-llama_Llama-3.2-3B-Instruct.csv,microsoft_Phi-4-mini-instruct,meta-llama_Llama-3.2-3B-Instruct
meta-llama_Llama-3.2-3B-Instruct_vs_microsoft_Phi-4-mini-instruct,0.8618,3.298,2.554,6.740963855421687,disguising/model-responses/base_500/meta-llama_Llama-3.2-3B-Instruct.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,meta-llama_Llama-3.2-3B-Instruct,microsoft_Phi-4-mini-instruct
mistralai_Mistral-7B-Instruct-v0.3_vs_Qwen_Qwen2.5-1.5B-Instruct,0.8605,3.002,2.354,5.766064257028113,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,mistralai_Mistral-7B-Instruct-v0.3,Qwen_Qwen2.5-1.5B-Instruct
Qwen_Qwen2.5-1.5B-Instruct_vs_mistralai_Mistral-7B-Instruct-v0.3,0.8605,3.085,2.385,5.986973947895792,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,Qwen_Qwen2.5-1.5B-Instruct,mistralai_Mistral-7B-Instruct-v0.3
deepseek-ai_DeepSeek-R1-Distill-Llama-8B_vs_microsoft_Phi-4-mini-reasoning,0.8601449275362316,3.586206896551724,2.8497536945812807,7.512106537530267,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,deepseek-ai_DeepSeek-R1-Distill-Llama-8B,microsoft_Phi-4-mini-reasoning
microsoft_Phi-4-mini-reasoning_vs_deepseek-ai_DeepSeek-R1-Distill-Llama-8B,0.8601449275362316,3.4733009708737863,2.7766990291262137,6.972087378640777,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,microsoft_Phi-4-mini-reasoning,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
meta-llama_Llama-3.2-3B-Instruct_vs_microsoft_Phi-4-multimodal-instruct,0.8595999999999998,3.2975951903807617,2.531062124248497,6.576152304609218,disguising/model-responses/base_500/meta-llama_Llama-3.2-3B-Instruct.csv,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,meta-llama_Llama-3.2-3B-Instruct,microsoft_Phi-4-multimodal-instruct
microsoft_Phi-4-multimodal-instruct_vs_meta-llama_Llama-3.2-3B-Instruct,0.8595999999999998,3.2379032258064515,2.439516129032258,6.507014028056112,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/meta-llama_Llama-3.2-3B-Instruct.csv,microsoft_Phi-4-multimodal-instruct,meta-llama_Llama-3.2-3B-Instruct
gpt-4o_vs_meta-llama_Llama-3.2-3B-Instruct,0.859,3.368,2.534,6.895582329317269,disguising/model-responses/base_500/gpt-4o.csv,disguising/model-responses/base_500/meta-llama_Llama-3.2-3B-Instruct.csv,gpt-4o,meta-llama_Llama-3.2-3B-Instruct
meta-llama_Llama-3.2-3B-Instruct_vs_gpt-4o,0.859,3.418837675350701,2.6012024048096194,7.066132264529058,disguising/model-responses/base_500/meta-llama_Llama-3.2-3B-Instruct.csv,disguising/model-responses/base_500/gpt-4o.csv,meta-llama_Llama-3.2-3B-Instruct,gpt-4o
meta-llama_Llama-3.1-8B-Instruct_vs_microsoft_Phi-3.5-mini-instruct,0.8585,3.333,2.565,6.739,disguising/model-responses/base_500/meta-llama_Llama-3.1-8B-Instruct.csv,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,meta-llama_Llama-3.1-8B-Instruct,microsoft_Phi-3.5-mini-instruct
microsoft_Phi-3.5-mini-instruct_vs_meta-llama_Llama-3.1-8B-Instruct,0.8585,3.3947895791583167,2.5741482965931866,6.896586345381526,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,disguising/model-responses/base_500/meta-llama_Llama-3.1-8B-Instruct.csv,microsoft_Phi-3.5-mini-instruct,meta-llama_Llama-3.1-8B-Instruct
microsoft_Phi-3.5-mini-instruct_vs_Qwen_Qwen2.5-VL-7B-Instruct,0.8576999999999998,3.406,2.67,7.06312625250501,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-VL-7B-Instruct.csv,microsoft_Phi-3.5-mini-instruct,Qwen_Qwen2.5-VL-7B-Instruct
Qwen_Qwen2.5-VL-7B-Instruct_vs_microsoft_Phi-3.5-mini-instruct,0.8576999999999998,3.401,2.644,7.077,disguising/model-responses/base_500/Qwen_Qwen2.5-VL-7B-Instruct.csv,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,Qwen_Qwen2.5-VL-7B-Instruct,microsoft_Phi-3.5-mini-instruct
gpt-4o_vs_mistralai_Mistral-7B-Instruct-v0.3,0.857,3.402805611222445,2.6112224448897794,7.039,disguising/model-responses/base_500/gpt-4o.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,gpt-4o,mistralai_Mistral-7B-Instruct-v0.3
mistralai_Mistral-7B-Instruct-v0.3_vs_gpt-4o,0.857,3.44,2.722,7.200400801603206,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,disguising/model-responses/base_500/gpt-4o.csv,mistralai_Mistral-7B-Instruct-v0.3,gpt-4o
microsoft_Phi-3.5-mini-instruct_vs_OpenGVLab_InternVL3-8B,0.8556000000000001,3.487,2.787,7.232,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,disguising/model-responses/base_500/OpenGVLab_InternVL3-8B.csv,microsoft_Phi-3.5-mini-instruct,OpenGVLab_InternVL3-8B
OpenGVLab_InternVL3-8B_vs_microsoft_Phi-3.5-mini-instruct,0.8556000000000001,3.45,2.683,7.226,disguising/model-responses/base_500/OpenGVLab_InternVL3-8B.csv,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,OpenGVLab_InternVL3-8B,microsoft_Phi-3.5-mini-instruct
Qwen_Qwen2.5-VL-7B-Instruct_vs_meta-llama_Llama-3.2-3B-Instruct,0.8549000000000001,3.370741482965932,2.559118236472946,6.725450901803607,disguising/model-responses/base_500/Qwen_Qwen2.5-VL-7B-Instruct.csv,disguising/model-responses/base_500/meta-llama_Llama-3.2-3B-Instruct.csv,Qwen_Qwen2.5-VL-7B-Instruct,meta-llama_Llama-3.2-3B-Instruct
meta-llama_Llama-3.2-3B-Instruct_vs_Qwen_Qwen2.5-VL-7B-Instruct,0.8549000000000001,3.3246492985971945,2.48496993987976,6.708835341365462,disguising/model-responses/base_500/meta-llama_Llama-3.2-3B-Instruct.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-VL-7B-Instruct.csv,meta-llama_Llama-3.2-3B-Instruct,Qwen_Qwen2.5-VL-7B-Instruct
Qwen_Qwen2.5-Coder-7B-Instruct_vs_microsoft_Phi-4-multimodal-instruct,0.8548,3.306613226452906,2.5501002004008018,6.867469879518072,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,Qwen_Qwen2.5-Coder-7B-Instruct,microsoft_Phi-4-multimodal-instruct
